Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
103;United States;Indonesia;OV-10 Bronco;Ground attack ac;Aircraft;1975;No;12;No;1976;No;New;4.5000;4.5000;54;No
7473;United States;Chile;T-37B;Trainer aircraft;Aircraft;1974;Yes;8;No;1974;No;Second hand;1.8000;0.72;5.76;No
17990;United States;Japan;CH-53E Super Stallion;Helicopter;Aircraft;1987;Yes;2;No;1990;No;New;22.7800;22.7800;45.56;No
17990;United States;Japan;CH-53E Super Stallion;Helicopter;Aircraft;1987;Yes;3;No;1989;No;New;22.7800;22.7800;68.34;No
17990;United States;Japan;CH-53E Super Stallion;Helicopter;Aircraft;1987;Yes;1;No;1988;No;New;22.7800;22.7800;22.78;No
17943;United States;Saudi Arabia;King Air;Light transport ac;Aircraft;1987;No;1;Yes;1988;Yes;New;2.7500;2.7500;2.75;No
30539;United States;Greece;Patapsco;Tanker;Ships;1972;No;1;No;1972;No;Second hand;17.5000;7;7;No
14352;United States;Turkey;Asheville;Patrol craft;Ships;1972;Yes;2;No;1973;No;Second hand;25.3100;10.124;20.248;No
31858;United States;Chile;Patapsco;Tanker;Ships;1972;No;1;No;1972;No;Second hand;17.5000;7;7;No
7310;United States;Belgium;C-130H Hercules;Transport aircraft;Aircraft;1971;No;6;Yes;1973;No;New;28.0000;28.0000;168;No
7310;United States;Belgium;C-130H Hercules;Transport aircraft;Aircraft;1971;No;6;Yes;1972;No;New;28.0000;28.0000;168;No
5558;United States;Israel;C-130H Hercules;Transport aircraft;Aircraft;1970;Yes;2;No;1974;No;New;28.0000;28.0000;56;No
5558;United States;Israel;C-130H Hercules;Transport aircraft;Aircraft;1970;Yes;2;No;1971;No;New;28.0000;28.0000;56;No
1694;United States;Finland;Hughes-500/OH-6A;Light helicopter;Aircraft;1974;Yes;2;No;1975;No;New;0.7000;0.7000;1.4;No
16311;United States;Costa Rica;FH-1100;Light helicopter;Aircraft;1973;Yes;1;No;1973;No;New;0.7000;0.7000;0.7;No
26100;United States;Chile;S-76 Spirit;Helicopter;Aircraft;1980;No;1;No;1980;No;New;3.0000;3.0000;3;No
6670;United States;Taiwan (ROC);Hughes-500/OH-6A;Light helicopter;Aircraft;1977;Yes;6;Yes;1978;No;New;0.7000;0.7000;4.2;No
18682;United States;Chad;C-130B Hercules;Transport aircraft;Aircraft;1988;Yes;1;No;1988;No;Second hand;23.0000;9.2;9.2;No
3693;United States;Honduras;A-37B Dragonfly;Ground attack ac;Aircraft;1982;No;3;Yes;1983;No;Second hand;5.0000;2;6;No
3693;United States;Honduras;A-37B Dragonfly;Ground attack ac;Aircraft;1982;No;3;Yes;1982;No;Second hand;5.0000;2;6;No
5372;United States;Indonesia;DC-3/C-47 Skytrain;Transport aircraft;Aircraft;1973;Yes;11;Yes;1974;Yes;Second hand;2.5000;1;11;No
5372;United States;Indonesia;DC-3/C-47 Skytrain;Transport aircraft;Aircraft;1973;Yes;10;No;1973;No;Second hand;2.5000;1;10;No
7091;United States;South Vietnam;C-123K Provider;Transport aircraft;Aircraft;1969;Yes;51;Yes;1971;No;Second hand;5.7500;2.3;117.3;No
15323;United States;Myanmar;T-33A Shooting Star;Trainer aircraft;Aircraft;1971;Yes;4;Yes;1972;Yes;Second hand;2.5000;1;4;No
15897;United States;Morocco;HH-43B/F Huskie;Helicopter;Aircraft;1976;Yes;1;No;1976;No;Second hand;1.8800;0.752;0.752;No
16581;United States;Taiwan (ROC);DC-4/C-54;Transport aircraft;Aircraft;1972;Yes;3;Yes;1974;No;Second hand;6.2500;2.5;7.5;No
16581;United States;Taiwan (ROC);DC-4/C-54;Transport aircraft;Aircraft;1972;Yes;1;Yes;1973;Yes;Second hand;6.2500;2.5;2.5;No
16581;United States;Taiwan (ROC);DC-4/C-54;Transport aircraft;Aircraft;1972;Yes;1;Yes;1972;Yes;Second hand;6.2500;2.5;2.5;No
18725;United States;Portugal;AN/TPS-44;Air search radar;Sensors;1988;No;1;Yes;1990;Yes;New;4.7600;4.7600;4.76;No
18725;United States;Portugal;AN/TPS-44;Air search radar;Sensors;1988;No;1;Yes;1989;Yes;New;4.7600;4.7600;4.76;No
29553;United States;North Yemen;M-114A1 155mm;Towed gun;Artillery;1979;No;12;No;1979;No;Second hand;0.5000;0.2;2.4;No
19258;United States;Peru;C-130B Hercules;Transport aircraft;Aircraft;1987;Yes;6;No;1988;No;Second hand;23.0000;9.2;55.2;No
16226;United States;Mexico;Cessna-411;Light transport ac;Aircraft;1970;Yes;1;No;1971;No;New;0.9500;0.9500;0.95;No
16374;United States;South Korea (ROK);Honest John TEL;Mobile SSM launcher;Artillery;1970;Yes;2;Yes;1971;No;Second hand;0.5000;0.2;0.4;No
57110;United States;Papua New Guinea;A-250;Turboshaft/turboprop;Engines;1983;No;2;No;1984;No;New;0.2500;0.2500;0.5;No
2542;United States;Thailand;M-163 VADS;SPAAG;Air defence systems;1980;No;12;Yes;1981;No;New;1.0000;1.0000;12;No
