Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
39357;Qatar;Mexico;MILAN;Anti-tank missile;Missiles;2006;Yes;559;No;2006;No;New;0.0100;0.0100;5.59;No
21797;Qatar;Oman;Rapier;SAM system;Air defence systems;1993;Yes;12;No;1993;No;Second hand;7.0000;2.8;33.6;No
21796;Qatar;Oman;Blindfire;Fire control radar;Sensors;1993;Yes;6;No;1993;No;Second hand;2.5000;1;6;No
