Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
33871;Angola;Cote dIvoire;T-55;Tank;Armoured vehicles;2002;No;2;No;2002;No;Second hand;1.2500;0.5;1;No
33777;Angola;Cote dIvoire;BMP-2;IFV;Armoured vehicles;2002;No;2;Yes;2002;No;Second hand;0.9000;0.36;0.72;No
3684;Angola;Guinea-Bissau;Do-27;Light aircraft;Aircraft;1980;No;1;No;1980;No;Second hand;0.1200;0.048;0.048;No
20795;Angola;United States;FIM-92 Stinger;Portable SAM;Missiles;1992;No;250;No;1992;No;New;0.0800;0.0800;20;No
