Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
34385;Thailand;Philippines;OV-10 Bronco;Ground attack ac;Aircraft;2003;No;4;No;2003;No;Second hand;4.5000;1.8;7.2;No
38436;Thailand;Pakistan;Jurrat;FAC;Ships;2002;No;2;No;2006;No;New;46.5000;46.5000;93;Yes
