Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
23928;Oman;Cambodia;BN-2 Islander;Light transport ac;Aircraft;1994;Yes;2;No;1994;No;Second hand;0.6000;0.24;0.48;No
17793;Oman;Sudan;DHC-5 Buffalo;Transport aircraft;Aircraft;1985;Yes;1;No;1986;No;Second hand;13.2200;5.288;5.288;No
15542;Oman;Singapore;Strikemaster;Trainer/combat ac;Aircraft;1977;No;5;No;1977;No;Second hand;2.5000;1;5;No
