Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
50678;Peru;Angola;An-72A/Coaler-C;Transport aircraft;Aircraft;2000;Yes;1;No;2001;No;Second hand;25.0000;10;10;No
3857;Peru;Argentina;Strela-2/SA-7 Grail;Portable SAM;Missiles;1982;No;120;Yes;1982;No;New;0.0400;0.0400;4.8;No
3414;Peru;Argentina;Mirage-5;FGA aircraft;Aircraft;1982;No;10;No;1982;No;Second hand;12.0000;4.8;48;No
33384;Peru;United States;An-32/Cline;Transport aircraft;Aircraft;2001;Yes;1;Yes;2001;Yes;Second hand;11.0000;4.4;4.4;No
