Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
51459;Venezuela;Ecuador;R-550 Magic-2;SRAAM;Missiles;2009;No;40;Yes;2009;No;Second hand;0.1100;0.044;1.76;No
12357;Venezuela;Bolivia;F-86F Sabre;Fighter aircraft;Aircraft;1973;Yes;9;No;1975;No;Second hand;3.5000;1.4;12.6;No
39469;Venezuela;Bolivia;AS-532 Cougar/AS-332;Helicopter;Aircraft;2006;No;2;No;2006;No;Second hand;7.2500;2.9;5.8;No
39468;Venezuela;Bolivia;SA-316B Alouette-3;Light helicopter;Aircraft;2006;No;2;No;2006;No;Second hand;0.9000;0.36;0.72;No
35110;Venezuela;Bolivia;T-34 Mentor;Trainer aircraft;Aircraft;2004;No;8;No;2004;No;Second hand;0.2400;0.096;0.768;No
39983;Venezuela;Bolivia;AS-532 Cougar/AS-332;Helicopter;Aircraft;2008;No;1;No;2008;No;Second hand;7.2500;2.9;2.9;No
51619;Venezuela;Guatemala;Cessna-208 Caravan;Light transport ac;Aircraft;2008;No;1;No;2008;No;Second hand;0.9000;0.36;0.36;No
17975;Venezuela;Suriname;Bell-206/OH-58;Light helicopter;Aircraft;1986;No;1;No;1987;Yes;Second hand;0.7000;0.28;0.28;No
13031;Venezuela;Honduras;F-86D Sabre;Fighter aircraft;Aircraft;1969;Yes;4;Yes;1969;No;New;4.2500;4.2500;17;No
