Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
35273;Ethiopia;Iran;F-5E Tiger-2;FGA aircraft;Aircraft;1985;Yes;3;Yes;1985;Yes;Second hand;10.0000;4;12;No
15873;Ethiopia;Iran;F-5A Freedom Fighter;FGA aircraft;Aircraft;1985;Yes;3;Yes;1985;Yes;Second hand;8.0000;3.2;9.6;No
20962;Ethiopia;South Yemen;Project-205/Osa;FAC;Ships;1987;No;3;No;1987;No;Second hand;42.5000;17;51;No
