Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
13068;Malaysia;Indonesia;Twin Pioneer;Light transport ac;Aircraft;1970;Yes;12;No;1971;No;Second hand;1.4000;0.56;6.72;No
24399;Malaysia;Malta;BN-2 Islander;Light transport ac;Aircraft;1994;No;1;No;1995;No;Second hand;0.6000;0.24;0.24;No
37297;Malaysia;Thailand;Cyber Eye-2;UAV;Aircraft;2009;Yes;3;Yes;2009;Yes;New;0.0800;0.0800;0.24;No
3586;Malaysia;Thailand;F-5A Freedom Fighter;FGA aircraft;Aircraft;1982;No;2;No;1982;No;Second hand;8.0000;3.2;6.4;No
