Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
25975;Kuwait;Brazil;A-4M Skyhawk-2;FGA aircraft;Aircraft;1998;No;23;No;1998;No;Second hand;10.0000;4;92;No
23524;Kuwait;Jordan;Hunter;Fighter aircraft;Aircraft;1967;No;2;No;1967;No;Second hand;3.6000;1.44;2.88;No
15046;Kuwait;Somalia;Centurion-9;Tank;Armoured vehicles;1979;Yes;30;Yes;1980;Yes;Second hand;1.7500;0.7;21;No
22742;Kuwait;Singapore;Bell-205/UH-1D;Helicopter;Aircraft;1984;No;4;No;1984;No;Second hand;2.2000;0.88;3.52;No
15752;Kuwait;Oman;Hunter;Fighter aircraft;Aircraft;1980;Yes;2;Yes;1980;No;Second hand;3.6000;1.44;2.88;No
